JobID,JobName,JobCode,MoldDesignID,InstructionID,ProcessingItemID,ResponsiblePersonID,MachiningCustomerID,OutsourcingID,MoldID,JobType,JobStartDate,JobEndDate,JobQuantity,JobStatus,JobDescription,JobNote,IDMaKhuonThietKe,IDVatLieuNhua,YearPeriod,MonthPeriod,Approved,DeliveryDeadline,ReleasePeriod,BeginDate,DateEntry,PostProductionFeedback,AnhKhuonJob,NgayChupAnhKhuonJob,KhoiLuongKhuonJob,NoiGCkhuon,FormingLocation,MoldShippingDate,TeflonWaiting,InventoryCheckUponReProduction,DrawingChecUponReProduction,ToleranceX,ToleranceY,SeparateCutter,QuantitySentToTheOffice,NoiNhan,PriceQuote,UnitPrice,LoaiThungDong,BaoNilon,PocketTEST,ProductionCommunication,PlugAri,TrayWeight,IsSelected,JobFolderLink,Vt1,Split1,Split1Right,Vt2,Split2,Split2Right,Vt3,Split3,Split3Right,JobCodeAuto
898,KOS-026,KOS026,4547,,1,1,2,,5529,,8/1/2025,,1,,,,,,2025,7,TRUE,8/22/2025,1.新規金型,,7/30/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,42,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,KOS,026,0,026,026,0,026,026,KOS026
899,RPD-002 R3,RPD002R3,4548,,1,1,2,,5436,,,,1,,,,,,2025,0,TRUE,8/25/2025,1.新規金型,,8/21/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,RPD,002 R3,0,002 R3,002 R3,0,002 R3,002 R3,RPD002 R3
900,YCM-076 R2,YCM076R2,4550,,1,1,2,,5531,,,,1,,,,,,2025,8,TRUE,8/26/2025,1.新規金型,,8/21/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YCM,076 R2,0,076 R2,076 R2,0,076 R2,076 R2,YCM076 R2
901,MDS-007D R1,MDS007DR1,4551,,2,1,2,,5532,,,,1,,,,,,2025,8,TRUE,8/25/2025,1.新規金型,,8/21/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MDS,007D R1,0,007D R1,007D R1,0,007D R1,007D R1,MDS007D R1
902,ASC-003,ASC003,4552,,1,1,2,,5533,,,,1,,,,,,2025,8,TRUE,8/27/2025,1.新規金型,,8/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ASC,003,0,003,003,0,003,003,ASC003
903,ADY-131,ADY131,4553,,1,1,2,,5534,,8/8/2025,,1,,,,,,2025,8,TRUE,8/28/2025,1.新規金型,,8/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,125.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,ADY,131,0,131,131,0,131,131,ADY131
904,APS-001 R6,APS001R6,4554,,1,1,2,,5535,,8/19/2025,,1,,,,,,2025,8,TRUE,8/29/2025,1.新規金型,,8/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,94.5,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,APS,001 R6,0,001 R6,001 R6,0,001 R6,001 R6,APS001 R6
905,ADY-132,ADY132,4555,,1,1,2,,5536,,8/19/2025,,1,,,,,,2025,8,TRUE,9/1/2025,1.新規金型,,8/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,83.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,ADY,132,0,132,132,0,132,132,ADY132
906,DIC-164,DIC164,4556,,1,1,2,,5537,,8/22/2025,,1,,,,,,2025,9,TRUE,9/11/2025,1.新規金型,,8/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,107.1,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,DIC,164,0,164,164,0,164,164,DIC164
907,DIC-163,DIC163,3994,,1,1,2,,5066,,8/22/2025,,1,,,,,,2025,9,TRUE,9/11/2025,1.新規金型,,8/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,107.1,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,DIC,163,0,163,163,0,163,163,DIC163
908,ASH-014 R1,ASH014R1,4558,,1,1,2,,5538,,8/26/2025,,1,,,,,,2025,9,TRUE,9/8/2025,1.新規金型,,8/26/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,82.6,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,ASH,014 R1,0,014 R1,014 R1,0,014 R1,014 R1,ASH014 R1
909,ASC-004,ASC004,4559,,1,1,2,,5539,,8/25/2025,,1,,,,,,2025,8,TRUE,9/4/2025,1.新規金型,,8/26/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,88.2,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,ASC,004,0,004,004,0,004,004,ASC004
910,THP-008D,THP008D,4560,,2,1,2,,5540,,,,1,,,,,,2025,8,TRUE,9/2/2025,1.新規金型,,8/26/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,THP,008D,0,008D,008D,0,008D,008D,THP008D
911,SSM-057,SSM057,4561,,1,1,2,,5541,,8/26/2025,,1,,,,,,2025,8,TRUE,9/5/2025,1.新規金型,,8/26/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,27.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,SSM,057,0,057,057,0,057,057,SSM057
912,YCM-077D R2,YCM077DR2,4562,,2,1,2,,5542,,,,1,,,,,,2025,8,TRUE,8/27/2025,1.新規金型,,8/26/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YCM,077D R2,0,077D R2,077D R2,0,077D R2,077D R2,YCM077D R2
913,TE-0-720992-4 R2,TE07209924R2,3615,,1,1,2,,4660,,,,1,,,,,,2025,0,TRUE,9/4/2025,1.新規金型,,8/28/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,0-720992-4 R2,2,0,720992-4 R2,7,720992,4 R2,TE07209924 R2
916,SMK-222,SMK222,4563,,1,1,2,,5543,,9/2/2025,,1,,,,,,2025,9,TRUE,9/18/2025,1.新規金型,,9/2/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,32.9,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,SMK,222,0,222,222,0,222,222,SMK222
918,CHG-002AB R1,CHG002ABR1,4565,,1,1,2,,5545,,9/3/2025,,1,,,,,,2025,9,TRUE,9/17/2025,1.新規金型,,9/2/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,48.44,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,CHG,002AB R1,0,002AB R1,002AB R1,0,002AB R1,002AB R1,CHG002AB R1
919,TIH-025 R1,TIH025R1,4566,,1,1,2,,5548,,9/2/2025,,1,,,,,,2025,9,TRUE,9/12/2025,1.新規金型,,9/3/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,107.8,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,TIH,025 R1,0,025 R1,025 R1,0,025 R1,025 R1,TIH025 R1
920,CHG-003AB R1,CHG003R1,4567,,1,1,2,,5549,,9/3/2025,,1,,,,,,2025,9,TRUE,9/17/2025,1.新規金型,,9/4/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,48.44,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,CHG,003AB R1,0,003AB R1,003AB R1,0,003AB R1,003AB R1,CHG003AB R1
921,YCM-077 R2,YCM077R2,4568,,1,1,2,,5550,,9/3/2025,,1,,,,,,2025,9,TRUE,9/16/2025,1.新規金型,,9/4/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,39.9,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,YCM,077 R2,0,077 R2,077 R2,0,077 R2,077 R2,YCM077 R2
922,MDS-006,MDS006,4569,,1,1,2,,5551,,9/5/2025,,1,,,,,,2025,9,TRUE,9/25/2025,1.新規金型,,9/8/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,86.1,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,MDS,006,0,006,006,0,006,006,MDS006
923,MDS-007 R1,MDS007R1,4570,,1,1,2,,5552,,9/5/2025,,1,,,,,,2025,9,TRUE,9/26/2025,1.新規金型,,9/8/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,86.1,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,MDS,007 R1,0,007 R1,007 R1,0,007 R1,007 R1,MDS007 R1
924,SIT-025D,SIT025D,4571,,2,1,2,,5553,,,,1,,,,,,2025,9,TRUE,9/19/2025,1.新規金型,,9/8/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,SIT,025D,0,025D,025D,0,025D,025D,SIT025D
925,SIT-026D R1,SIT026DR1,4572,,2,1,2,,5554,,,,1,,,,,,2025,9,TRUE,9/20/2025,1.新規金型,,9/8/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,SIT,026D R1,0,026D R1,026D R1,0,026D R1,026D R1,SIT026D R1
926,SIT-027D,SIT027D,4573,,2,1,2,,5555,,,,1,,,,,,2025,9,TRUE,9/22/2025,1.新規金型,,9/9/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,SIT,027D,0,027D,027D,0,027D,027D,SIT027D
927,SIT-028D,SIT028D,4574,,2,1,2,,5556,,,,1,,,,,,2025,9,TRUE,9/24/2025,1.新規金型,,9/11/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,SIT,028D,0,028D,028D,0,028D,028D,SIT028D
928,KOG-001,KOG001,1006,,1,1,2,,1006,,,,1,,,,,,2025,0,TRUE,9/11/2025,1.新規金型,,9/11/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KOG,001,0,001,001,0,001,001,KOG001
929,KWE-004,KWE004,4575,,1,1,2,,5557,,9/12/2025,,1,,,,,,2025,9,TRUE,9/22/2025,1.新規金型,,9/12/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,69.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,KWE,004,0,004,004,0,004,004,KWE004
930,YCM-010,YCM010,4576,,1,1,2,,5558,,,,1,,,,,,2025,0,TRUE,,1.新規金型,,9/12/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YCM,010,0,010,010,0,010,010,YCM010
931,KSP-210,KSP210,4577,,1,1,2,,5559,,9/17/2025,,1,,,,,,2025,9,TRUE,10/1/2025,1.新規金型,,9/17/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,40.6,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,KSP,210,0,210,210,0,210,210,KSP210
932,KSP-200 R2,KSP200R2,4578,,1,1,2,,4461,,9/17/2025,,1,,,,,,2025,0,TRUE,9/17/2025,1.新規金型,,9/17/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,42,1. 印刷,1. 要,,,FALSE,,FALSE,,4,KSP,200 R2,0,200 R2,200 R2,0,200 R2,200 R2,KSP200 R2
933,JAE-355R1,JAE355R1,4583,,1,1,2,,5566,,9/22/2025,,1,,,,,,2025,9,TRUE,9/26/2025,1.新規金型,,9/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,301,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,355R1,0,355R1,355R1,0,355R1,355R1,JAE355R1
934,JAE-356,JAE356,4584,,1,1,2,,5569,,9/22/2025,,1,,,,,,2025,9,TRUE,9/26/2025,1.新規金型,,9/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,JAE,356,0,356,356,0,356,356,JAE356
935,KDS-142 R3,KDS142R3,4585,,1,1,2,,5573,,10/7/2025,,1,,,,,,2025,10,TRUE,10/18/2025,1.新規金型,,9/24/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,161.7,2. 無地,1. 要,なし,,FALSE,,FALSE,,4,KDS,142 R3,0,142 R3,142 R3,0,142 R3,142 R3,KDS142 R3
936,KYM-005,KYM005,4608,,1,1,2,,5604,,,,1,,,,,,2025,9,TRUE,10/3/2025,1.新規金型,,9/29/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,KYM,005,0,005,005,0,005,005,KYM005
937,MMT-002,MMT002,1363,,6,1,2,,811,,,,1,,,,,,2025,0,TRUE,9/29/2025,1.新規金型,,9/29/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,MMT,002,0,002,002,0,002,002,MMT002
939,CHG-001 R5,CHG001R5,4610,,1,1,2,,5515,,,,1,,,改造,,,2025,0,TRUE,10/1/2025,1.新規金型,,9/30/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,CHG,001 R5,0,001 R5,001 R5,0,001 R5,001 R5,CHG001 R5
940,SMK-220 R1,SMK220R1,4611,,1,1,2,,5605,,9/30/2025,,1,,,,,,2025,10,TRUE,10/9/2025,1.新規金型,,9/30/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,41.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,SMK,220 R1,0,220 R1,220 R1,0,220 R1,220 R1,SMK220 R1
941,SMK-221,SMK221,4612,,1,1,2,,5606,,9/30/2025,,1,,,,,,2025,10,TRUE,10/9/2025,1.新規金型,,9/30/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,44.1,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,SMK,221,0,221,221,0,221,221,SMK221
942,SHT-021,SHT021,4613,,1,1,2,,5607,,10/1/2025,,1,,,,,,2025,10,TRUE,10/24/2025,1.新規金型,,10/1/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,64.4,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,SHT,021,0,021,021,0,021,021,SHT021
943,TE-9-127-7 R1,TE91277R1,4616,,1,1,2,,5609,,,,1,,,,,,2025,0,TRUE,10/3/2025,1.新規金型,,10/3/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,9-127-7 R1,2,9,127-7 R1,4,127,7 R1,TE91277 R1
944,SIT-025,SIT025,4617,,1,1,2,,5610,,10/3/2025,,1,,,,,,2025,10,TRUE,10/14/2025,1.新規金型,,10/3/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,91,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,SIT,025,0,025,025,0,025,025,SIT025
945,SIT-026 R1,SIT026R1,4618,,1,1,2,,5611,,10/3/2025,,1,,,,,,2025,10,TRUE,10/15/2025,1.新規金型,,10/3/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,91,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,SIT,026 R1,0,026 R1,026 R1,0,026 R1,026 R1,SIT026 R1
946,KDS-144,KDS144,4619,,1,1,2,,5612,,10/7/2025,,1,,,,,,2025,10,TRUE,10/18/2025,1.新規金型,,10/6/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,136.5,2. 無地,1. 要,なし,,FALSE,,FALSE,,4,KDS,144,0,144,144,0,144,144,KDS144
947,ENT-004,ENT004,4620,,1,1,2,,5613,,10/6/2025,,1,,,,,,2025,10,TRUE,10/16/2025,1.新規金型,,10/7/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,88.9,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,ENT,004,0,004,004,0,004,004,ENT004
948,SIT-027,SIT027,4621,,1,1,2,,5614,,10/8/2025,,1,,,,,,2025,10,TRUE,10/21/2025,1.新規金型,,10/8/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,21,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,SIT,027,0,027,027,0,027,027,SIT027
950,RPD-004 R2,RPD004R2,4623,,1,1,2,,5624,,10/9/2025,,1,,,,,,2025,10,TRUE,10/24/2025,1.新規金型,,10/9/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,172.9,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,RPD,004 R2,0,004 R2,004 R2,0,004 R2,004 R2,RPD004 R2
951,SIT-028 R1,SIT028R1,4624,,1,1,2,,5625,,10/8/2025,,1,,,,,,2025,10,TRUE,10/21/2025,1.新規金型,,10/9/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,21,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,SIT,028 R1,0,028 R1,028 R1,0,028 R1,028 R1,SIT028 R1
952,TYJ-001,TYJ001,3172,,6,1,2,,13,,,,1,,,,,,2025,0,TRUE,,1.新規金型,,10/9/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,TYJ,001,0,001,001,0,001,001,TYJ001
953,RPD-005 R1,RPD005R1,4625,,1,1,2,,5632,,10/14/2025,,1,,,,,,2025,10,TRUE,10/23/2025,1.新規金型,,10/14/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,159.6,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,RPD,005 R1,0,005 R1,005 R1,0,005 R1,005 R1,RPD005 R1
954,RPD-006 R1,RPD006R1,4626,,1,1,2,,5633,,10/14/2025,,1,,,,,,2025,10,TRUE,10/23/2025,1.新規金型,,10/14/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,126,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,RPD,006 R1,0,006 R1,006 R1,0,006 R1,006 R1,RPD006 R1
955,JAE-359,JAE359,4627,,1,1,2,,5634,,10/16/2025,,1,,,,,,2025,10,TRUE,10/29/2025,1.新規金型,,10/16/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,682.5,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,359,0,359,359,0,359,359,JAE359
956,ASH-015D R1,ASH015DR1,4628,,2,1,2,,5635,,,,1,,,,,,2025,10,TRUE,10/27/2025,1.新規金型,,10/16/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ASH,015D R1,0,015D R1,015D R1,0,015D R1,015D R1,ASH015D R1
957,JAE-357 R3,JAE357R3,4629,,1,1,2,,5636,,10/20/2025,,1,,,,,,2025,10,TRUE,10/28/2025,1.新規金型,,10/17/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,136.5,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,357 R3,0,357 R3,357 R3,0,357 R3,357 R3,JAE357 R3
958,SCW-004,SCW004,4630,,1,1,2,,5637,,10/20/2025,,1,,,,,,2025,10,TRUE,10/31/2025,1.新規金型,,10/17/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,77.7,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,SCW,004,0,004,004,0,004,004,SCW004
959,ASH-016D R1,ASH016DR1,4631,,2,1,2,,5638,,,,1,,,,,,2025,10,TRUE,10/28/2025,1.新規金型,,10/17/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ASH,016D R1,0,016D R1,016D R1,0,016D R1,016D R1,ASH016D R1
960,TE-2-057-1,TE20571,4399,,1,1,2,,5370,,,,1,,,,,,2025,0,TRUE,10/17/2025,6.その他,,10/17/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,TE,2-057-1,2,2,057-1,4,057,1,TE20571
961,JAE-358 R1,JAE358R1,4632,,1,1,2,,5639,,10/20/2025,,1,,,,,,2025,10,TRUE,10/28/2025,1.新規金型,,10/18/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,1. 有,0,メール通り,TRUE,135.8,1. 印刷,,なし,,FALSE,,FALSE,,4,JAE,358 R1,0,358 R1,358 R1,0,358 R1,358 R1,JAE358 R1
962,TE-2493307-2,TE24933072,4633,,1,1,2,,5640,,10/22/2025,,1,,,,,,2025,10,TRUE,10/30/2025,1.新規金型,,10/20/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,98,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,2493307-2,8,2493307,2,0,2,2,TE24933072
963,JAE-361,JAE361,4634,,1,1,2,,5641,,10/21/2025,,1,,,,,,2025,10,TRUE,10/30/2025,1.新規金型,,10/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,136.5,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,361,0,361,361,0,361,361,JAE361
964,JAE-360,JAE360,4635,,1,1,2,,5642,,10/21/2025,,1,,,,,,2025,10,TRUE,10/31/2025,1.新規金型,,10/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,132.3,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,JAE,360,0,360,360,0,360,360,JAE360
965,TE-2494147-1,TE24941471,4636,,1,1,2,,5643,,10/22/2025,,1,,,,,,2025,10,TRUE,10/30/2025,1.新規金型,,10/22/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,93.1,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,2494147-1,8,2494147,1,0,1,1,TE24941471
967,MCT-004,MCT004,4637,,1,1,2,,5644,,10/27/2025,,1,,,,,,2025,11,TRUE,11/6/2025,1.新規金型,,10/27/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,70.7,1. 印刷,1. 要,なし,,FALSE,,FALSE,,4,MCT,004,0,004,004,0,004,004,MCT004
968,TE-1-163-2 R6,TE11632R6,4639,,1,1,4,,5645,,10/29/2025,,1,,,,,,2025,11,TRUE,11/4/2025,1.新規金型,,10/29/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,121.1,1. 印刷,1. 要,なし,,FALSE,,FALSE,,3,TE,1-163-2 R6,2,1,163-2 R6,4,163,2 R6,TE11632 R6
969,ASH-015 R1,ASH015R1,4640,,1,1,2,,5646,,10/30/2025,,1,,,,,,2025,11,TRUE,11/10/2025,1.新規金型,,10/30/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,30.8,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,ASH,015 R1,0,015 R1,015 R1,0,015 R1,015 R1,ASH015 R1
970,ASH-016 R1,ASH016R1,4641,,1,1,2,,5647,,10/30/2025,,1,,,,,,2025,11,TRUE,11/11/2025,1.新規金型,,10/30/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,TRUE,28.7,1. 印刷,1. 要,済,,FALSE,,FALSE,,4,ASH,016 R1,0,016 R1,016 R1,0,016 R1,016 R1,ASH016 R1
971,SK-039R,SK039R,2048,,7,1,2,,3993,,,,1,,,,,,2025,0,TRUE,11/4/2025,6.その他,,11/4/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,3,SK,039R,0,039R,039R,0,039R,039R,SK039R
972,ASH-017 D,ASH017D,4642,,2,1,2,,5648,,,,1,,,,,,2025,11,TRUE,11/8/2025,1.新規金型,,11/5/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,ASH,017 D,0,017 D,017 D,0,017 D,017 D,ASH017 D
973,YCM-078D,YCM078D,4643,,2,1,2,,5649,,,,1,,,,,,2025,11,TRUE,11/8/2025,1.新規金型,,11/5/2025,,,,,1. 社内,1. 社内,,FALSE,2. 無,2. 無,±1,±1,2. 無,0,メール通り,FALSE,,,,,,FALSE,,FALSE,,4,YCM,078D,0,078D,078D,0,078D,078D,YCM078D
